ts in ms,sensor id,mapped id,number,full name,league id,group id,group name,x in m,y in m,z in m
24050,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.672,10.385,1.6
24050,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.518,5.614,1.6
24050,40849,2180,92,Ball,4460903,3,Ball,36.778,2.53,0.301
24050,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.533,20.055,1.6
24050,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.48,9.675,1.6
24050,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,12.993,9.574,1.6
24100,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.506,13.211,1.6
24100,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.645,8.301,1.6
24100,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.672,10.376,1.6
24100,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.528,5.678,1.6
24100,40849,2180,92,Ball,4460903,3,Ball,36.707,2.369,0.325
24100,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.529,20.055,1.6
24100,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.49,9.715,1.6
24100,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.027,9.561,1.6
24150,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.503,13.211,1.6
24150,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.668,8.185,1.6
24150,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.672,10.367,1.6
24150,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.538,5.743,1.6
24150,40849,2180,92,Ball,4460903,3,Ball,36.696,2.025,0.237
24150,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.524,20.055,1.6
24150,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.51,9.751,1.6
24150,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.061,9.548,1.6
24200,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.501,13.211,1.6
24200,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.69,8.068,1.6
24200,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.672,10.358,1.6
24200,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.538,5.824,1.6
24200,40849,2180,92,Ball,4460903,3,Ball,36.677,1.834,0.162
24200,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.507,20.054,1.6
24200,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.53,9.786,1.6
24200,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.098,9.53,1.6
24250,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.499,13.211,1.6
24250,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.713,7.952,1.6
24250,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.672,10.348,1.6
24250,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.538,5.905,1.6
24250,40849,2180,92,Ball,4460903,3,Ball,36.681,1.754,0.167
24250,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.491,20.052,1.6
24250,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.55,9.822,1.6
24250,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.134,9.512,1.6
24300,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.497,13.211,1.6
24300,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.742,7.831,1.6
24300,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.672,10.339,1.6
24300,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.538,5.985,1.6
24300,40849,2180,92,Ball,4460903,3,Ball,36.691,1.658,0.182
24300,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.474,20.051,1.6
24300,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.57,9.857,1.6
24300,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.171,9.493,1.6
24350,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.492,13.211,1.6
24350,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.775,7.707,1.6
24350,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.672,10.33,1.6
24350,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.538,6.066,1.6
24350,40849,2180,92,Ball,4460903,3,Ball,36.645,1.551,0.222
24350,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.457,20.045,1.6
24350,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.592,9.892,1.6
24350,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.208,9.467,1.6
24400,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.482,13.211,1.6
24400,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.808,7.584,1.6
24400,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.668,10.321,1.6
24400,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.537,6.148,1.6
24400,40849,2180,92,Ball,4460903,3,Ball,36.573,1.433,0.28
24400,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.439,20.031,1.6
24400,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.616,9.924,1.6
24400,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.243,9.426,1.6
24450,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.472,13.211,1.6
24450,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.841,7.46,1.6
24450,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.643,10.318,1.6
24450,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.534,6.234,1.6
24450,40849,2180,92,Ball,4460903,3,Ball,36.548,1.376,0.241
24450,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.421,20.016,1.6
24450,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.641,9.956,1.6
24450,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.279,9.385,1.6
24500,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.462,13.211,1.6
24500,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.862,7.323,1.6
24500,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.618,10.316,1.6
24500,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.531,6.321,1.6
24500,40849,2180,92,Ball,4460903,3,Ball,36.534,1.344,0.125
24500,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.403,20.002,1.6
24500,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.666,9.989,1.6
24500,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.314,9.343,1.6
24550,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.457,13.217,1.6
24550,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.88,7.183,1.6
24550,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.593,10.313,1.6
24550,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.528,6.407,1.6
24550,40849,2180,92,Ball,4460903,3,Ball,36.511,1.309,0.03
24550,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.385,19.988,1.6
24550,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.684,10.018,1.6
24550,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.35,9.303,1.6
24600,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.455,13.225,1.6
24600,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.899,7.044,1.6
24600,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.565,10.311,1.6
24600,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.52,6.484,1.6
24600,40849,2180,92,Ball,4460903,3,Ball,36.481,1.214,0.003
24600,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.369,19.978,1.6
24600,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.698,10.045,1.6
24600,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.391,9.295,1.6
24650,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.452,13.233,1.6
24650,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.915,6.906,1.6
24650,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.535,10.308,1.6
24650,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.504,6.546,1.6
24650,40849,2180,92,Ball,4460903,3,Ball,36.473,0.969,0.0
24650,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.356,19.976,1.6
24650,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.713,10.073,1.6
24650,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.432,9.286,1.6
24700,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.45,13.241,1.6
24700,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.914,6.774,1.6
24700,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.505,10.305,1.6
24700,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.489,6.608,1.6
24700,40849,2180,92,Ball,4460903,3,Ball,36.438,0.743,0.0
24700,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.343,19.974,1.6
24700,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.727,10.1,1.6
24700,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.473,9.278,1.6
24750,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.448,13.247,1.6
24750,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.913,6.641,1.6
24750,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.474,10.303,1.6
24750,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.474,6.67,1.6
24750,40849,2180,92,Ball,4460903,3,Ball,36.379,0.653,0.0
24750,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.33,19.972,1.6
24750,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.752,10.119,1.6
24750,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.514,9.269,1.6
24800,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.446,13.253,1.6
24800,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.913,6.509,1.6
24800,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.438,10.295,1.6
24800,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.45,6.74,1.6
24800,40849,2180,92,Ball,4460903,3,Ball,36.378,0.665,0.085
24800,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.32,19.971,1.6
24800,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.779,10.138,1.6
24800,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.552,9.243,1.6
24850,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.443,13.26,1.6
24850,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.912,6.376,1.6
24850,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.399,10.286,1.6
24850,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.423,6.813,1.6
24850,40849,2180,92,Ball,4460903,3,Ball,36.375,0.689,0.219
24850,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.312,19.971,1.6
24850,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.805,10.156,1.6
24850,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.589,9.209,1.6
24900,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.442,13.264,1.6
24900,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.913,6.234,1.6
24900,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.36,10.277,1.6
24900,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.395,6.886,1.6
24900,40849,2180,92,Ball,4460903,3,Ball,36.347,0.609,0.224
24900,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.304,19.971,1.6
24900,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.832,10.174,1.6
24900,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.626,9.175,1.6
24950,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.442,13.263,1.6
24950,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.913,6.089,1.6
24950,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.321,10.268,1.6
24950,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.367,6.959,1.6
24950,40849,2180,92,Ball,4460903,3,Ball,36.309,0.409,0.128
24950,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.295,19.971,1.6
24950,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.859,10.189,1.6
24950,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.663,9.141,1.6
25000,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.443,13.261,1.6
25000,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.914,5.945,1.6
25000,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.282,10.255,1.6
25000,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.355,7.03,1.6
25000,40849,2180,92,Ball,4460903,3,Ball,36.268,0.216,0.082
25000,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.291,19.972,1.6
25000,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.887,10.203,1.6
25000,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.698,9.112,1.6
25050,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.444,13.259,1.6
25050,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.914,5.8,1.6
25050,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.241,10.234,1.6
25050,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.344,7.1,1.6
25050,40849,2180,92,Ball,4460903,3,Ball,36.244,0.142,0.152
25050,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.287,19.972,1.6
25050,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.914,10.218,1.6
25050,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.732,9.084,1.6
25100,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.444,13.258,1.6
25100,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.908,5.656,1.6
25100,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.2,10.214,1.6
25100,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.332,7.171,1.6
25100,40849,2180,92,Ball,4460903,3,Ball,36.258,0.126,0.128
25100,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.283,19.973,1.6
25100,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.942,10.232,1.6
25100,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.766,9.056,1.6
25150,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.449,13.256,1.6
25150,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.895,5.511,1.6
25150,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.16,10.193,1.6
25150,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.321,7.242,1.6
25150,40849,2180,92,Ball,4460903,3,Ball,36.256,0.061,0.044
25150,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.278,19.974,1.6
25150,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.946,10.256,1.6
25150,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.801,9.035,1.6
25200,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.454,13.255,1.6
25200,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.882,5.366,1.6
25200,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.119,10.172,1.6
25200,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.315,7.314,1.6
25200,40849,2180,92,Ball,4460903,3,Ball,36.211,-0.036,0.016
25200,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.27,19.974,1.6
25200,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.946,10.282,1.6
25200,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.835,9.035,1.6
25250,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.459,13.254,1.6
25250,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.869,5.221,1.6
25250,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.097,10.135,1.6
25250,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.312,7.387,1.6
25250,40849,2180,92,Ball,4460903,3,Ball,36.118,-0.163,0.07
25250,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.262,19.973,1.6
25250,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.947,10.308,1.6
25250,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.869,9.035,1.6
25300,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.464,13.253,1.6
25300,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.857,5.089,1.6
25300,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.076,10.098,1.6
25300,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.31,7.46,1.6
25300,40849,2180,92,Ball,4460903,3,Ball,36.075,-0.34,0.21
25300,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.254,19.973,1.6
25300,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.947,10.333,1.6
25300,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.904,9.035,1.6
25350,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.475,13.251,1.6
25350,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.845,4.961,1.6
25350,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.054,10.061,1.6
25350,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.307,7.533,1.6
25350,40849,2180,92,Ball,4460903,3,Ball,36.077,-0.411,0.291
25350,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.246,19.973,1.6
25350,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.947,10.357,1.6
25350,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.933,9.034,1.6
25400,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.492,13.248,1.6
25400,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.833,4.833,1.6
25400,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.032,10.025,1.6
25400,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.306,7.609,1.6
25400,40849,2180,92,Ball,4460903,3,Ball,36.065,-0.405,0.303
25400,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.242,19.973,1.6
25400,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.947,10.378,1.6
25400,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.959,9.034,1.6
25450,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.509,13.245,1.6
25450,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.822,4.704,1.6
25450,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.009,9.99,1.6
25450,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.306,7.694,1.6
25450,40849,2180,92,Ball,4460903,3,Ball,36.038,-0.426,0.288
25450,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.239,19.972,1.6
25450,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.947,10.399,1.6
25450,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,13.984,9.033,1.6
25500,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.526,13.242,1.6
25500,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.813,4.566,1.6
25500,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.986,9.956,1.6
25500,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.306,7.78,1.6
25500,40849,2180,92,Ball,4460903,3,Ball,35.996,-0.637,0.283
25500,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.236,19.972,1.6
25500,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.947,10.42,1.6
25500,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,14.01,9.032,1.6
25550,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.558,13.24,1.6
25550,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.803,4.427,1.6
25550,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.963,9.921,1.6
25550,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.306,7.865,1.6
25550,40849,2180,92,Ball,4460903,3,Ball,35.917,-0.839,0.354
25550,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.233,19.971,1.6
25550,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.945,10.431,1.6
25550,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,14.035,9.031,1.6
25600,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.593,13.238,1.6
25600,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.794,4.289,1.6
25600,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.935,9.888,1.6
25600,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.306,7.945,1.6
25600,40849,2180,92,Ball,4460903,3,Ball,35.844,-0.929,0.525
25600,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.231,19.97,1.6
25600,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.943,10.441,1.6
25600,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,14.062,9.03,1.6
25650,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.629,13.236,1.6
25650,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.78,4.151,1.6
25650,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.902,9.857,1.6
25650,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.306,8.022,1.6
25650,40849,2180,92,Ball,4460903,3,Ball,35.829,-1.034,0.58
25650,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.231,19.97,1.6
25650,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.941,10.451,1.6
25650,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,14.09,9.028,1.6
25700,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.664,13.234,1.6
25700,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.753,4.014,1.6
25700,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.869,9.825,1.6
25700,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.306,8.099,1.6
25700,40849,2180,92,Ball,4460903,3,Ball,35.89,-0.962,0.319
25700,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.23,19.969,1.6
25700,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.938,10.46,1.6
25700,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,14.118,9.026,1.6
25750,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.706,13.233,1.6
25750,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.727,3.877,1.6
25750,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.837,9.793,1.6
25750,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.306,8.175,1.6
25750,40849,2180,92,Ball,4460903,3,Ball,35.955,-0.836,0.073
25750,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.23,19.968,1.6
25750,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.93,10.46,1.6
25750,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,14.146,9.024,1.6
25800,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.748,13.232,1.6
25800,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.701,3.74,1.6
25800,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.798,9.778,1.6
25800,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.311,8.245,1.6
25800,40849,2180,92,Ball,4460903,3,Ball,35.913,-0.771,0.119
25800,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.229,19.966,1.6
25800,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.922,10.46,1.6
25800,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,14.192,9.024,1.6
25850,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,3.789,13.23,1.6
25850,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,36.675,3.603,1.6
25850,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.757,9.766,1.6
25850,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.317,8.314,1.6
25850,40849,2180,92,Ball,4460903,3,Ball,35.837,-0.686,0.189
25850,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.229,19.965,1.6
25850,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.914,10.46,1.6
